day,moviecode,moviename,starttime,finishtime,screen,seat,A,B,C,D,E,F,G,H,I,J
20191031,AE,movie5,0740,0940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,1010,1210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,1240,1440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,1510,1710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,1740,1940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,2010,2210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191031,AE,movie5,2240,0040,screen5,10x9,010101010,001000000,001111110,010100000,010010000,000000000,000000000,000000000,000000000,100110000
20191101,AE,movie5,0110,0310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,0340,0540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,0610,0810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,0840,1040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,1110,1310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,1340,1540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,1610,1810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,1840,2040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,2110,2310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191101,AE,movie5,2340,0140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,0210,0410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,0440,0640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,0710,0910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,0940,1140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,1210,1410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,1440,1640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,1710,1910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,1940,2140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191102,AE,movie5,2210,0010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,0040,0240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,0310,0510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,0540,0740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,0810,1010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,1040,1240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,1310,1510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,1540,1740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,1810,2010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,2040,2240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191103,AE,movie5,2310,0110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,0140,0340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,0410,0610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,0640,0840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,0910,1110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,1140,1340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,1410,1610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,1640,1840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,1910,2110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191104,AE,movie5,2140,2340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,0010,0210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,0240,0440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000010000
20191105,AE,movie5,0510,0710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,0740,0940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,1010,1210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,1240,1440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,1510,1710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,1740,1940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,2010,2210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191105,AE,movie5,2240,0040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,0110,0310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,0340,0540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,0610,0810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,0840,1040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,1110,1310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,1340,1540,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,1610,1810,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,1840,2040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,2110,2310,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191106,AE,movie5,2340,0140,screen5,10x9,010000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,0210,0410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,0440,0640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,0710,0910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,0940,1140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,1210,1410,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,1440,1640,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,1710,1910,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,1940,2140,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191107,AE,movie5,2210,0010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,0040,0240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,0310,0510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,0540,0740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,0810,1010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,1040,1240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,1310,1510,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,1540,1740,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,1810,2010,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,2040,2240,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191108,AE,movie5,2310,0110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,0140,0340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,0410,0610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,0640,0840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,0910,1110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,1140,1340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,1410,1610,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,1640,1840,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,1910,2110,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191109,AE,movie5,2140,2340,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,0010,0210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,0240,0440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,0510,0710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,0740,0940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,1010,1210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,1240,1440,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,1510,1710,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,1740,1940,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,2010,2210,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
20191110,AE,movie5,2240,0040,screen5,10x9,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000,000000000
